,PC1,PC2,PC3
CEU:CNAG_CRG:ERR188404,7.65891E-05,0.000315478,-6.14961E-05
TSI:UNIGE:ERR188405,-0.000329005,-0.000962906,0.000353523
TSI:CNAG_CRG:ERR188406,-0.000842813,0.000839666,-2.09984E-05
GBR:MPIMG:ERR188407,0.000588095,0.000935611,-3.67588E-05
TSI:CNAG_CRG:ERR188408,-0.000222131,0.001133006,0.000285474
YRI:CNAG_CRG:ERR188409,-0.000256239,0.000601803,5.31617E-05
CEU:ICMB:ERR188410,-0.000479443,-0.000195337,-0.00115516
GBR:ICMB:ERR188411,0.000140502,0.000459307,0.000376044
GBR:ICMB:ERR188412,0.00015191,0.000662402,0.000537402
CEU:UNIGE:ERR188413,-2.28622E-05,-0.0002442,-0.001548924
CEU:CNAG_CRG:ERR188414,0.000405372,0.001108268,-0.000567499
CEU:HMGU:ERR188415,-0.000581511,-0.000351285,-0.002059401
GBR:MPIMG:ERR188416,-0.000204482,0.000749697,0.000778561
FIN:MPIMG:ERR188417,1.13056E-05,0.000896231,-0.000200455
FIN:UNIGE:ERR188418,6.41115E-05,-0.000217813,5.92577E-05
TSI:UNIGE:ERR188419,-0.000568815,-0.000681845,0.000969987
CEU:CNAG_CRG:ERR188420,-0.000530019,-0.000115437,-0.000433363
YRI:UNIGE:ERR188421,0.000333669,-0.00052076,0.000701843
YRI:UU:ERR188422,0.000160997,-4.23884E-05,-0.000610718
YRI:CNAG_CRG:ERR188423,-0.000166176,-0.000109932,0.000667668
TSI:MPIMG:ERR188424,-0.000199137,0.000593077,0.001051709
FIN:UNIGE:ERR188425,-0.000596388,-0.001024813,0.000703848
CEU:ICMB:ERR188426,-8.89525E-05,6.80503E-05,-0.001608801
YRI:MPIMG:ERR188427,-0.001360628,-0.000501367,3.36749E-05
GBR:HMGU:ERR188428,0.000356408,0.000575274,0.000951621
CEU:MPIMG:ERR188429,-0.000761153,0.000494771,-0.001476432
GBR:CNAG_CRG:ERR188430,-0.000116106,0.000998317,0.000257818
CEU:UNIGE:ERR188431,-0.000664854,-0.001767663,-0.000948627
FIN:LUMC:ERR188432,-0.001091,-0.000966793,0.000658936
CEU:UU:ERR188433,0.000780866,0.000540002,-0.002029658
YRI:UU:ERR188434,0.000484353,-0.000253572,0.000196867
CEU:MPIMG:ERR188435,-0.000107001,0.000426354,-0.001325251
TSI:UNIGE:ERR188436,-0.000361494,0.000230421,0.000130101
TSI:LUMC:ERR188437,-0.001140217,0.000141623,-0.000574805
CEU:MPIMG:ERR188438,2.26659E-05,0.000341624,-0.001366615
FIN:HMGU:ERR188439,0.00032857,9.42744E-05,0.000269142
YRI:CNAG_CRG:ERR188440,9.78047E-05,0.000618751,0.000300103
CEU:MPIMG:ERR188441,0.000398741,0.00011262,-0.001425035
YRI:MPIMG:ERR188442,0.000577716,0.000419069,-8.65147E-05
GBR:HMGU:ERR188443,-0.0002483,0.001321556,0.000317355
YRI:UU:ERR188444,0.000258613,0.000194739,0.00025502
FIN:MPIMG:ERR188445,-5.78234E-05,0.001164272,-3.7668E-05
CEU:UNIGE:ERR188446,5.11661E-05,-0.000571711,-0.001239128
YRI:MPIMG:ERR188447,-0.001027322,-0.00038736,-0.00090623
GBR:HMGU:ERR188448,-0.000690635,0.000523312,9.53815E-05
YRI:UNIGE:ERR188449,-0.000106835,-0.000894664,0.000744078
GBR:UNIGE:ERR188450,-0.000193487,3.08272E-05,0.000603758
YRI:UNIGE:ERR188451,-0.000537117,-0.000746978,0.000630538
TSI:HMGU:ERR188452,-0.000412933,0.000691262,-0.000800717
TSI:CNAG_CRG:ERR188453,-0.000157089,0.000904714,-0.001601499
YRI:ICMB:ERR188454,0.000279501,5.47575E-05,0.000268966
GBR:CNAG_CRG:ERR188455,-0.000692341,-0.000177447,0.000318613
GBR:MPIMG:ERR188456,0.000533717,0.001035815,-9.90447E-05
FIN:UNIGE:ERR188457,-0.00040392,-0.000570024,0.001046395
TSI:HMGU:ERR188458,-7.53704E-05,0.001281422,-0.00032002
YRI:CNAG_CRG:ERR188459,1.03581E-05,0.000431888,0.000722696
YRI:UNIGE:ERR188460,0.000182519,-0.000934633,0.000731308
GBR:UNIGE:ERR188461,-0.000176912,-0.000361823,0.001279508
FIN:ICMB:ERR188462,-0.000139528,0.000634663,0.000471028
YRI:MPIMG:ERR188463,-0.000823964,0.000622272,-4.16701E-05
GBR:UNIGE:ERR188464,8.99149E-05,-0.000513628,0.000548732
GBR:UU:ERR188465,-6.86849E-05,0.000657863,0.000592859
GBR:ICMB:ERR188466,-0.00030733,-8.34322E-05,2.50502E-05
CEU:CNAG_CRG:ERR188467,-0.000714973,0.000286769,-0.001518508
GBR:HMGU:ERR188468,-0.000645526,0.000847115,-0.000281855
GBR:LUMC:ERR188469,-0.000633814,-0.000503942,0.000656224
GBR:UNIGE:ERR188470,-0.000250737,-0.000521564,0.000520926
YRI:HMGU:ERR188471,7.46528E-06,0.000722611,-0.000101994
FIN:HMGU:ERR188472,-0.00045077,0.000754993,0.000205595
FIN:ICMB:ERR188473,-0.000513768,-5.3645E-05,-0.000388093
CEU:HMGU:ERR188474,-8.19858E-05,0.000469565,-0.001542503
TSI:HMGU:ERR188475,4.08277E-05,0.001146714,0.000441098
YRI:LUMC:ERR188476,0.000269529,-0.000353301,0.000742006
CEU:UNIGE:ERR188477,-0.000178846,-0.000293577,-0.000337514
GBR:CNAG_CRG:ERR188478,-0.000525591,0.000301257,0.000783306
TSI:UNIGE:ERR188479,-9.53283E-07,-0.000479943,0.000572632
FIN:MPIMG:ERR188480,-0.000420271,0.000311696,5.45984E-05
CEU:UU:ERR188481,0.000109411,-0.000531646,-0.000402222
FIN:MPIMG:ERR188482,1.92785E-05,0.000815837,-0.000311907
unknown:unknown:ERR204819,0.00091511,-0.000624152,-0.000319539
unknown:unknown:ERR204820,0.000627837,-0.001102552,0.000849171
unknown:unknown:ERR204821,0.000736592,-0.000964187,0.00066236
unknown:unknown:ERR204822,0.001015847,-0.00033408,-0.000925412
unknown:unknown:ERR204823,9.17093E-05,-9.63208E-05,0.00063197
unknown:unknown:ERR204824,-0.000695393,-0.000529619,0.000249749
unknown:unknown:ERR204825,0.001216042,-0.000305277,0.000672173
unknown:unknown:ERR204826,-3.52646E-06,-0.000201656,0.000905386
unknown:unknown:ERR204827,0.000261701,-0.000906639,-0.000152565
unknown:unknown:ERR204828,0.000435447,-0.000453033,0.000493
unknown:unknown:ERR204829,0.001291738,-0.000819728,0.000558023
unknown:unknown:ERR204830,-0.000411237,0.000455711,0.000738892
unknown:unknown:ERR204831,-0.000712845,2.35984E-05,4.08336E-05
unknown:unknown:ERR204832,0.000644075,0.000265047,0.00076093
unknown:unknown:ERR204833,0.001201831,-0.000860267,-0.000691942
unknown:unknown:ERR204834,0.000418439,-0.001386896,-0.000585913
unknown:unknown:ERR204835,0.001010082,-6.47126E-05,-4.92707E-05
unknown:unknown:ERR204836,0.000635865,-0.001300778,-3.80332E-05
unknown:unknown:ERR204837,0.001165456,-0.000888693,0.000146929
unknown:unknown:ERR204838,0.000779883,0.000565017,0.000484451
unknown:unknown:ERR204839,0.000624049,-0.001332842,0.000288101
unknown:unknown:ERR204840,0.000731936,-0.00084574,-0.000999995
unknown:unknown:ERR204841,0.000894565,-0.000120275,-0.000431126
unknown:unknown:ERR204842,0.000724777,-0.001048738,0.000404921
unknown:unknown:ERR204843,-6.44692E-05,0.000520664,0.000110641
unknown:unknown:ERR204844,0.00035384,-0.000318854,0.001192088
unknown:unknown:ERR204845,0.0010516,-0.000322333,0.000595078
unknown:unknown:ERR204846,-0.000491849,-0.000797139,0.000592797
unknown:unknown:ERR204847,0.000498023,-0.000358238,0.000531691
unknown:unknown:ERR204848,0.000858839,-0.000591585,-0.000616713
unknown:unknown:ERR204849,0.000413654,-0.000948153,0.000906467
unknown:unknown:ERR204850,0.000657302,4.56349E-05,0.001033615
unknown:unknown:ERR204851,0.000711001,-0.000779544,0.000449556
unknown:unknown:ERR204852,0.000810216,-0.000171346,0.000510537
unknown:unknown:ERR204853,0.000681344,-0.000554696,0.000263005
unknown:unknown:ERR204854,-0.000498937,0.000134036,0.000190134
unknown:unknown:ERR204855,-0.000278807,-0.000662242,-0.001372598
unknown:unknown:ERR204856,0.000916696,-0.000716801,-0.000562992
unknown:unknown:ERR204857,0.000246428,0.000122719,-0.000317563
unknown:unknown:ERR204858,0.000126646,-0.000535806,0.000591415
unknown:unknown:ERR204859,0.000569931,-0.000849519,0.000868754
unknown:unknown:ERR204860,0.000137351,-0.000534003,-0.001197787
unknown:unknown:ERR204861,0.000530488,0.00066727,0.000196985
unknown:unknown:ERR204862,0.000370546,-0.000327407,0.00054065
unknown:unknown:ERR204863,1.45071E-05,0.000447053,-0.001709254
unknown:unknown:ERR204864,0.000732287,-0.000761124,0.00050321
unknown:unknown:ERR204865,0.000457201,-0.00080497,0.000905562
unknown:unknown:ERR204866,0.000361203,-0.001452941,0.000589061
unknown:unknown:ERR204867,0.001181319,0.000225709,-0.000799047
unknown:unknown:ERR204868,0.000245971,-0.000756249,0.000734214
unknown:unknown:ERR204869,0.00119293,-0.000112803,-0.001087612
unknown:unknown:ERR204870,0.00054084,0.000122316,-2.18768E-05
unknown:unknown:ERR204871,-1.41704E-05,-0.001463224,-3.43484E-05
unknown:unknown:ERR204872,0.001083587,-0.000119582,3.4827E-05
unknown:unknown:ERR204873,0.000900992,-0.000291998,0.000725634
unknown:unknown:ERR204874,-0.000474352,-0.000376609,0.00098893
unknown:unknown:ERR204875,0.001409358,-0.00061237,-0.000580468
unknown:unknown:ERR204876,0.001227756,6.98082E-05,-0.000896848
unknown:unknown:ERR204877,0.000976069,-0.000503509,0.000371969
unknown:unknown:ERR204878,0.000197603,-0.000935788,0.000254379
unknown:unknown:ERR204879,9.78877E-06,0.000826703,0.00077118
unknown:unknown:ERR204880,0.000138546,-0.000669468,0.000674372
unknown:unknown:ERR204881,0.000310179,-0.000372014,-0.000248753
unknown:unknown:ERR204882,0.000512366,5.55774E-05,0.001078058
unknown:unknown:ERR204883,0.000479958,-0.000643494,-0.001090255
unknown:unknown:ERR204884,-4.63825E-05,-0.000175009,0.00061255
unknown:unknown:ERR204885,0.001177067,-0.000127401,-0.000567373
unknown:unknown:ERR204886,0.000460447,-0.000523662,-0.000973071
unknown:unknown:ERR204887,8.40508E-05,0.000255753,0.000444568
unknown:unknown:ERR204888,0.000412867,-0.001224098,-0.000132449
unknown:unknown:ERR204889,0.000725452,-0.000365035,0.000480674
unknown:unknown:ERR204890,0.000802095,0.000182914,0.000537237
unknown:unknown:ERR204891,0.000198102,-0.000445982,0.000554968
unknown:unknown:ERR204892,0.000408571,-0.000809578,0.000948817
unknown:unknown:ERR204893,0.001108742,-0.000406166,-0.000558307
unknown:unknown:ERR204894,-0.00051463,0.000928917,0.00059754
unknown:unknown:ERR204895,0.000501137,-0.001064159,-0.000802455
unknown:unknown:ERR204896,0.001066034,-0.000309433,0.000635253
unknown:unknown:ERR204897,-0.001714605,-0.000918722,-8.05206E-05
unknown:unknown:ERR204898,0.000854717,-0.000674555,-0.000989937
unknown:unknown:ERR204899,0.000758475,-0.000163134,-0.001492961
unknown:unknown:ERR204900,0.000962847,4.67956E-05,-0.001958381
unknown:unknown:ERR204901,-0.000337698,-0.000638077,0.000464032
unknown:unknown:ERR204902,0.001136065,7.39636E-05,-5.51334E-05
unknown:unknown:ERR204903,0.000311151,-0.000806016,0.000462506
unknown:unknown:ERR204904,0.000612143,-0.000765012,0.000790267
unknown:unknown:ERR204905,0.000160101,6.64602E-05,0.000684069
unknown:unknown:ERR204906,0.000645034,-0.000830163,0.000928994
unknown:unknown:ERR204907,0.000865181,-0.001501864,-0.000702238
unknown:unknown:ERR204908,0.000447113,0.00080966,0.000563224
unknown:unknown:ERR204909,-6.20286E-05,0.000884383,0.000696396
unknown:unknown:ERR204910,0.000891906,-0.000529821,-0.000425112
unknown:unknown:ERR204911,0.000754811,-0.0005695,0.001075781
unknown:unknown:ERR204912,0.001175587,-0.000355285,0.000812775
unknown:unknown:ERR204913,0.000819235,-0.000431023,0.001107899
unknown:unknown:ERR204914,0.001009478,0.00064122,0.000608157
unknown:unknown:ERR204915,0.001204358,-0.000296716,-0.001081052
unknown:unknown:ERR204916,-0.000134138,4.69825E-05,0.000430885
unknown:unknown:ERR204917,0.000274552,-0.000929919,0.00022627
unknown:unknown:ERR204918,0.000162198,-0.000959814,0.001119122
unknown:unknown:ERR204919,0.000853539,-0.000457914,0.000932054
unknown:unknown:ERR204920,0.000195549,-0.000689937,0.001351104
unknown:unknown:ERR204921,0.000905571,4.62727E-05,-0.001188809
unknown:unknown:ERR204922,0.000617125,-0.00100623,0.000989613
unknown:unknown:ERR204923,0.000653812,-0.000626009,0.000907285
unknown:unknown:ERR204924,0.000658513,-0.000770819,-0.000555474
unknown:unknown:ERR204925,0.000913124,-0.000852128,0.000383922
unknown:unknown:ERR204926,0.000791312,-0.000183363,-0.001396519
unknown:unknown:ERR204927,0.000857395,-0.000904151,-0.000127719
unknown:unknown:ERR204928,0.000811219,-0.000745368,-0.001111211
unknown:unknown:ERR204929,0.000432924,0.000450625,-0.001812749
unknown:unknown:ERR204930,0.000653587,0.000386807,0.000328648
unknown:unknown:ERR204931,0.000708731,-0.000503081,-0.000493176
unknown:unknown:ERR204932,0.001273398,5.64025E-05,-0.000356245
unknown:unknown:ERR204933,0.000672997,-0.0008836,0.000645255
unknown:unknown:ERR204934,-8.44694E-05,0.000561389,0.000695224
unknown:unknown:ERR204935,0.000103068,-5.11215E-05,0.000739489
unknown:unknown:ERR204936,0.000489433,0.000442375,0.000685091
unknown:unknown:ERR204937,0.000677816,0.000646953,0.000466136
unknown:unknown:ERR204938,0.001140991,-0.000175701,0.000528513
unknown:unknown:ERR204939,0.000846673,-0.000127028,-0.000540652
unknown:unknown:ERR204940,-0.003006831,-0.004968513,-0.005184682
unknown:unknown:ERR204941,0.000458714,-0.001423019,-0.000311978
unknown:unknown:ERR204942,0.000925833,-0.000596641,0.000680139
unknown:unknown:ERR204943,0.001118078,-0.000990932,0.000262225
unknown:unknown:ERR204944,0.000585441,-0.001037916,-0.001567386
unknown:unknown:ERR204945,0.001025408,-0.000116257,-0.000907248
unknown:unknown:ERR204946,0.001150635,-0.000756444,0.000461843
unknown:unknown:ERR204947,-3.51364E-05,-0.000306072,0.000830322
unknown:unknown:ERR204948,0.000832282,-0.000744388,-0.000459004
unknown:unknown:ERR204949,0.001204648,-0.000557237,0.000809847
unknown:unknown:ERR204950,-0.000447541,-1.53155E-05,0.00094646
unknown:unknown:ERR204951,0.000499347,-0.000290033,0.001651102
unknown:unknown:ERR204952,0.000862932,-0.000740565,0.000368709
unknown:unknown:ERR204953,-0.0006078,0.000137628,0.00013761
unknown:unknown:ERR204954,0.000260883,-0.001404149,0.00094085
unknown:unknown:ERR204955,0.000389061,-0.000806366,-0.00097768
unknown:unknown:ERR204956,0.000549042,-0.000996539,0.00046035
unknown:unknown:ERR204957,0.000779362,-0.001184838,0.00029567
unknown:unknown:ERR204958,0.000820301,0.000174806,-0.001539039
unknown:unknown:ERR204959,0.000588228,-0.000653808,0.000292185
unknown:unknown:ERR204960,0.000594849,-0.001102342,-0.000138218
unknown:unknown:ERR204961,0.000846061,-0.000613415,-0.000738355
unknown:unknown:ERR204962,0.001052102,-0.000577496,-0.000568064
unknown:unknown:ERR204963,0.001020308,-0.001111103,-0.000451409
unknown:unknown:ERR204964,0.000804388,-0.0005963,-0.000933319
unknown:unknown:ERR204965,0.000114076,0.000567507,0.000738314
unknown:unknown:ERR204966,0.00077971,-0.000315799,0.000709972
unknown:unknown:ERR204967,0.000999095,-0.000363839,-0.000128934
unknown:unknown:ERR204968,6.57526E-06,0.000205817,-0.001781363
unknown:unknown:ERR204969,0.001036677,-0.000201234,0.000602856
unknown:unknown:ERR204970,0.000916672,-0.000108669,2.42908E-06
unknown:unknown:ERR204971,0.00098382,-0.000243685,-0.00022355
unknown:unknown:ERR204972,-0.000223351,0.000404786,0.000100961
unknown:unknown:ERR204973,0.000630319,-0.000978547,-0.001262819
unknown:unknown:ERR204974,0.000886981,0.000407199,-0.000542811
unknown:unknown:ERR204975,0.000222547,0.000986321,0.000691881
unknown:unknown:ERR204976,0.001162609,-0.000273996,-0.001035087
unknown:unknown:ERR204977,0.00088135,-0.000639538,-0.001017733
