,PC1,PC2,PC3
LUAD:sample482,0.000413313,0.0009322,0.001492466
LUAD:sample483,0.000326499,-0.000429368,0.00012448
LUSC:sample484,-0.000283029,-0.000869321,0.000396202
LUSC:sample485,-0.00054953,-0.000611916,0.000135618
LUAD:sample486,0.000274888,0.000284018,-0.00018901
LUAD:sample487,0.000370122,-0.00043571,-0.000298113
LUSC:sample488,-0.000203732,-0.000392848,-0.000833057
LUSC:sample489,-0.000602376,0.000549705,0.000588711
LUSC:sample490,-0.000530328,0.000203022,0.00081828
LUSC:sample491,-6.92E-05,0.000372544,0.000587646
LUSC:sample492,-0.000374469,0.000229773,0.000148766
LUAD:sample493,-0.00015719,-0.000332947,-0.000950251
LUSC:sample494,-0.000691819,3.76E-05,0.000233303
LUAD:sample495,0.00065604,-0.000125192,0.00116705
LUAD:sample496,0.000517526,0.000375152,0.001184425
LUAD:sample497,0.000503455,-0.000855571,-0.000940376
LUAD:sample498,0.000285499,3.19E-05,-0.000809932
LUAD:sample499,-2.72E-05,-0.000240978,-0.000638099
LUSC:sample500,3.37E-05,-0.000383604,0.000741689
LUAD:sample501,0.000711498,-0.000232332,0.001033742
LUSC:sample502,0.000100245,0.000308866,-0.000570697
LUSC:sample503,-0.000461165,-0.000248684,0.000696534
LUAD:sample504,0.000186274,0.000558562,-0.000560434
LUAD:sample505,-0.000110984,0.000338414,-0.000814941
LUAD:sample506,0.000434527,-1.43E-05,-0.00029364
LUAD:sample507,-0.000467196,0.000596673,-0.000744216
LUAD:sample508,0.000595424,-0.000199599,0.00112725
LUSC:sample509,0.000418171,0.000730252,0.001607053
LUAD:sample510,0.000383274,8.66E-05,0.000283839
LUAD:sample511,0.000149395,0.000133912,-0.001068124
LUAD:sample512,-7.06E-05,0.000600068,-0.000664633
LUAD:sample513,0.000268706,0.000265059,-0.000693152
LUSC:sample514,-0.000688254,-0.000395976,0.00033785
LUSC:sample515,-0.000620384,-0.000104375,0.000430474
LUSC:sample516,-0.000528848,-0.000145849,0.000511283
LUSC:sample517,-0.000248889,0.000239411,-0.000549403
LUSC:sample518,-9.36E-05,0.000167628,0.000703313
LUAD:sample519,0.000712974,-0.000183241,0.001254957
LUSC:sample520,-0.00017148,-0.000483741,0.000665418
LUAD:sample521,0.000406899,-7.54E-05,3.40E-05
LUAD:sample522,-3.84E-05,0.000347099,-0.000961512
LUAD:sample523,0.000102395,0.000404315,-8.97E-05
LUSC:sample524,-0.000149688,-0.000377943,-0.000302805
LUAD:sample525,0.000520611,-0.000258343,-0.00035605
LUSC:sample526,0.000507593,0.000524358,0.001107239
LUAD:sample527,-8.20E-05,0.000381836,-0.000700019
LUSC:sample528,-0.000661977,-0.000296675,0.000237679
LUAD:sample529,-0.000126357,0.0007568,-0.000637526
LUAD:sample530,0.000577069,0.000367915,0.001375332
LUAD:sample531,0.00042659,-0.000297147,-0.000134663
LUAD:sample532,0.000480795,-0.000441474,0.000596898
LUSC:sample533,-0.000159009,-0.000288528,3.69E-05
LUSC:sample534,-0.000327944,-0.000687406,2.84E-05
LUSC:sample535,-0.000277528,0.000386175,-0.000187399
LUSC:sample536,-0.000292996,-0.000183726,0.000383997
LUAD:sample537,0.000559798,4.69E-05,3.89E-05
LUSC:sample538,-0.000614856,-0.000100814,-0.000285688
LUAD:sample539,0.000383898,-0.000401787,-0.000271277
LUSC:sample540,-0.000626183,0.000108582,0.000218178
LUSC:sample541,-0.000454781,-0.000106273,0.000278571
LUAD:sample542,-4.29E-05,0.000662615,-0.001391752
LUAD:sample543,0.000201698,0.000132706,-0.000497913
LUSC:sample544,-0.000766977,0.000455303,0.000162729
LUSC:sample545,-0.000176247,2.89E-05,0.0004262
LUSC:sample546,-0.000166328,0.000126906,-0.000217741
LUSC:sample547,-0.000592828,-0.000269521,0.000585045
LUSC:sample548,-0.000660044,0.000304329,0.000671638
LUAD:sample549,-1.32E-05,3.26E-05,-0.000946096
LUSC:sample550,-0.000334621,0.000166424,0.000194038
LUSC:sample551,-0.000310749,-0.000705242,0.000223044
LUAD:sample552,0.000380663,-0.000550336,-0.000493415
LUAD:sample553,0.000438076,3.40E-06,-0.000108723
LUAD:sample554,0.000427925,0.000277767,0.000342058
LUSC:sample555,-0.000394571,0.000508896,0.000719896
LUSC:sample556,-0.000585235,-0.000136974,0.000337337
LUAD:sample557,1.55E-05,-3.30E-05,-0.000680889
LUSC:sample558,-0.000227425,-0.000138985,0.00025804
LUSC:sample559,-0.000605913,8.10E-05,0.000133384
LUAD:sample560,-1.39E-05,2.52E-05,-0.000464922
LUSC:sample561,6.74E-05,-0.001167408,0.000466753
LUSC:sample562,0.000579122,0.000111724,0.001178414
LUAD:sample563,1.11E-05,8.74E-05,-0.001217854
LUAD:sample564,0.000174308,0.000377376,-0.000372985
LUSC:sample565,-0.000638563,-2.27E-05,0.000192703
LUAD:sample566,2.85E-05,-0.000510736,-0.000409997
LUSC:sample567,-0.000177394,-0.000595942,0.000554357
LUAD:sample568,-0.000129039,0.000587616,-0.000328348
LUAD:sample569,0.000377618,0.000301782,3.93E-05
LUSC:sample570,-0.000683784,0.000511529,0.000616188
LUAD:sample571,0.000227401,0.000114231,-0.000825154
LUSC:sample572,-0.000242735,-0.000511226,0.00038967
LUSC:sample573,-0.000249343,-0.000639532,0.000221161
LUSC:sample574,0.000265608,0.001044303,0.001098213
LUSC:sample575,-0.000336356,-2.95E-05,0.000104973
LUAD:sample576,0.000490065,-0.000224569,-0.000565889
LUSC:sample577,-0.000444898,-0.000137977,0.000427492
LUSC:sample578,-0.000456395,0.000651513,0.000884622
LUAD:sample579,0.000298768,-0.000682841,-0.000874052
LUSC:sample580,0.000355443,0.00101576,0.001308401
LUSC:sample581,-0.000317663,-0.000343877,0.00067771
LUAD:sample582,0.000199449,-0.000162795,-0.000700615
LUAD:sample583,0.000150407,0.000460345,-3.56E-05
LUSC:sample584,-0.000267109,-0.000216906,-1.08E-05
LUAD:sample585,0.000303347,-0.00018772,-0.000860714
LUAD:sample586,0.000326565,-0.000488401,-0.000449046
LUSC:sample587,-0.000200188,1.83E-05,-0.001253587
LUSC:sample588,-0.000561847,-0.000365578,0.000356649
LUAD:sample589,0.000141247,0.000602271,-0.000806491
LUSC:sample590,-0.000247088,-0.000311648,0.000530222
LUSC:sample591,-0.000654423,-0.000114399,0.000363602
LUAD:sample592,0.000200506,0.000162297,-0.000485726
LUSC:sample593,-0.00042338,9.04E-05,0.000670089
LUAD:sample594,7.24E-05,0.000603195,-0.000607531
LUSC:sample595,-0.000442113,0.0002233,6.61E-05
LUSC:sample596,-0.00085983,0.000657289,0.000597924
LUAD:sample597,0.000379335,0.00035002,-1.90E-05
LUSC:sample598,-0.000225519,0.000134793,0.000517777
LUSC:sample599,-0.000288013,-0.000595963,0.000297249
LUSC:sample600,-0.000786368,1.67E-05,0.000562931
LUSC:sample601,0.000378706,0.001175667,0.001493852
LUSC:sample602,-0.000187841,0.000137993,0.000802004
LUSC:sample603,-0.000364614,-3.71E-05,0.000883084
LUAD:sample604,0.000444617,-0.000395012,-0.000206776
LUSC:sample605,-0.000681085,0.000280565,0.000140664
LUSC:sample606,-0.000266031,-0.000380567,0.000449407
LUSC:sample607,-0.000797873,0.000758917,0.000114159
LUSC:sample608,-0.000269765,2.67E-05,0.000249089
LUSC:sample609,-0.000688076,0.000132029,0.000379036
LUSC:sample610,-0.000290291,-0.000142365,0.000499214
LUAD:sample611,0.000429316,-0.000469012,-0.000636482
LUSC:sample612,-0.00033678,-0.000467822,0.000277353
LUSC:sample613,-0.000455411,0.000281078,0.000284974
LUSC:sample614,-0.000335664,-0.000444368,-4.85E-05
LUSC:sample615,-0.000495284,6.47E-05,0.000903254
LUSC:sample616,-0.000324736,-0.000399381,0.000541918
LUAD:sample617,0.000808153,-0.000589031,0.001291487
LUAD:sample618,6.16E-05,0.000503236,-0.000332305
LUAD:sample619,0.000384315,-0.000683641,-0.000799587
LUAD:sample620,0.000255722,0.000413753,-0.000699979
LUSC:sample621,-0.000407037,1.11E-05,0.00045212
LUAD:sample622,1.41E-05,0.000574168,6.78E-05
LUSC:sample623,-0.000572251,-0.000554335,-2.25E-05
LUAD:sample624,0.00012448,-9.69E-05,-0.000798203
LUSC:sample625,-7.99E-05,-0.000215062,0.000718477
LUSC:sample626,-0.000413909,-0.000225534,0.000414525
LUSC:sample627,-0.00048033,0.000288014,0.000889172
LUAD:sample628,0.000137803,0.000543222,-0.000692799
LUSC:sample629,-0.000165868,-9.32E-05,0.000774683
LUSC:sample630,-0.00047384,-0.000271207,-0.000159348
LUAD:sample631,0.000290241,0.000277251,-0.000364176
LUSC:sample632,-0.000442601,-0.00039157,0.000311852
LUSC:sample633,-0.000599626,0.000461267,0.000942645
LUAD:sample634,0.000293604,0.000129965,-0.000911135
LUAD:sample635,0.000266173,-2.34E-05,-0.000315156
LUSC:sample636,-0.000790534,7.53E-05,0.000442316
LUAD:sample637,0.000577493,-0.000552495,-8.87E-05
LUSC:sample638,-0.000478058,0.000392072,-0.000722518
LUAD:sample639,0.000561225,-0.000290601,-0.000227138
LUSC:sample640,0.000390588,-9.69E-05,-0.000138073
LUSC:sample641,-0.000339145,-0.000503935,0.000197586
LUAD:sample642,0.000429985,0.000164105,-0.000423959
LUAD:sample643,0.000228158,-0.000152869,-0.001285742
LUSC:sample644,-0.000515303,-6.92E-05,-2.06E-05
LUAD:sample645,3.65E-05,0.000269439,-0.000853298
LUAD:sample646,0.000160874,-0.00104463,-0.000286966
LUAD:sample647,0.000205543,0.00037556,-0.001157013
LUSC:sample648,-2.35E-05,3.48E-05,-0.000892781
LUSC:sample649,0.000434509,0.000939338,0.001471108
LUAD:sample650,0.000611598,-0.00034523,0.000127752
LUAD:sample651,0.000128586,-0.000293779,-0.000458271
LUSC:sample652,-0.000321144,-0.000447411,0.000106839
LUSC:sample653,-0.000750072,-4.31E-06,0.000324215
LUSC:sample654,-0.000215072,-0.000433278,0.000139007
LUSC:sample655,-0.000409571,9.54E-05,0.000351998
LUAD:sample656,-0.000159346,0.000563069,-0.000530572
LUSC:sample657,-0.000713624,0.000109414,0.000143995
LUAD:sample658,0.000371891,-0.00021542,6.39E-05
LUSC:sample659,0.000591955,0.000321173,0.001340696
LUSC:sample660,-0.000355952,-9.08E-05,0.000619752
LUAD:sample661,-0.000245215,0.000537676,-0.00095129
LUSC:sample662,-0.000346606,-0.000505124,-0.000260042
LUSC:sample663,-0.000640438,-0.000468166,0.000100125
LUSC:sample664,-0.000495095,-0.000229428,0.000459875
LUAD:sample665,0.000119503,0.001039326,-0.00071623
LUSC:sample666,-0.000572021,-0.000197896,0.000280144
LUAD:sample667,0.000189633,-0.000428487,-0.000920583
LUSC:sample668,-0.000458497,-0.000324456,6.68E-05
LUAD:sample669,0.000407267,-0.000428505,-0.000416057
LUSC:sample670,0.000373597,0.000602629,0.000771016
LUSC:sample671,-0.000657622,-0.000191718,0.000338474
LUSC:sample672,-0.000416547,0.000334761,0.000354613
LUAD:sample673,-4.67E-05,0.00083584,-0.000712374
LUSC:sample674,-0.000697559,-3.58E-05,0.000519333
LUAD:sample675,-3.63E-05,-0.000272869,-0.000224106
LUSC:sample676,-0.000212353,9.27E-05,-0.001219857
LUAD:sample677,0.00051028,0.000498605,0.001346787
LUSC:sample678,-0.00027096,6.52E-05,0.000800843
LUSC:sample679,-0.000420051,-0.000117506,0.000215529
LUSC:sample680,-0.000216049,3.68E-05,0.000369274
LUSC:sample681,-0.000368514,-3.34E-05,0.000287061
LUAD:sample682,0.000273761,-0.000601625,-9.44E-05
LUAD:sample683,-0.000283377,0.000418353,-0.001227768
LUAD:sample684,5.77E-05,0.000797562,-6.83E-05
LUSC:sample685,-0.000271228,0.000294072,0.000737818
LUSC:sample686,-0.000345262,-0.000305118,0.000221619
LUAD:sample687,0.000511219,-0.000271034,0.000361325
LUAD:sample688,-2.44E-05,0.000709996,-0.001079591
LUAD:sample689,0.000512976,0.00020346,0.000579893
LUAD:sample690,0.00020133,0.000341678,-5.76E-05
LUAD:sample691,1.98E-05,1.06E-05,-0.000640423
LUAD:sample692,0.000204693,0.000203805,-0.000808306
LUAD:sample693,0.000186404,-0.000113943,-0.000558612
LUSC:sample694,-0.000398785,-0.000228942,-0.000119762
LUAD:sample695,-5.98E-05,0.001117295,-0.000729157
LUSC:sample696,-0.00054335,0.000403504,0.000292528
LUSC:sample697,-0.000544807,-0.000186411,-1.31E-05
LUSC:sample698,-0.000498352,-0.000190857,0.000389915
LUSC:sample699,-0.000384431,-0.000618709,-0.000125736
LUSC:sample700,-0.000348565,1.37E-05,0.000147944
LUAD:sample701,0.000319009,0.000197616,9.74E-05
LUAD:sample702,2.09E-05,-0.000315957,-0.000473458
LUAD:sample703,-0.000119841,-8.89E-05,-0.00071764
LUAD:sample704,0.000258688,-5.60E-05,-0.000126034
LUAD:sample705,0.000336276,0.000141474,-1.48E-05
LUAD:sample706,0.000301701,-0.000215028,-0.000189654
LUAD:sample707,-4.19E-05,0.000889365,-0.000568394
LUSC:sample708,-0.000127951,-0.000334402,0.000363541
LUSC:sample709,0.000629276,-4.62E-05,0.0012485
LUSC:sample710,-0.00016869,-0.000535826,0.000679102
LUSC:sample711,-0.000428205,-0.000416766,-0.000204246
LUAD:sample712,0.000659042,-0.000420316,0.00080644
LUAD:sample713,0.000216994,-0.000424442,-0.00137728
LUSC:sample714,-0.000210953,-3.12E-05,0.00038528
LUAD:sample715,0.000122532,0.00073103,-0.000500185
LUAD:sample716,3.21E-05,0.000696682,-0.000400199
LUAD:sample717,0.000134793,8.93E-05,-0.00058471
LUSC:sample718,-0.000426523,0.00054558,0.000530348
LUSC:sample719,-0.000619887,0.000255019,0.00067697
LUAD:sample720,0.000111359,-0.000551317,0.000258297
LUSC:sample721,-0.000617752,5.31E-05,0.000684706
LUAD:sample722,0.000254575,-0.000122238,-0.000688485
LUAD:sample723,0.000603783,-0.000469448,-0.000224355
LUSC:sample724,-0.000562259,-2.32E-05,0.000683526
LUSC:sample725,-0.000661944,0.00020471,0.000418077
LUAD:sample726,5.09E-05,-0.000458184,-0.00049319
LUAD:sample727,0.000216973,0.000858662,0.000203533
LUSC:sample728,-0.00065946,5.56E-05,0.000380581
LUSC:sample729,-4.08E-06,0.000210981,0.000801964
LUSC:sample730,-0.000218727,0.000153412,0.000473931
LUAD:sample731,0.000493337,3.31E-05,-0.000308058
LUAD:sample732,0.000331332,7.63E-05,-0.000978636
LUSC:sample733,-0.000311713,-0.00043163,0.000508586
LUAD:sample734,0.000120877,0.000660972,-0.000725828
LUAD:sample735,0.000632414,9.74E-08,0.001128106
LUAD:sample736,0.000685685,-0.000167114,0.001184077
LUAD:sample737,-8.35E-05,0.000594957,-0.000918732
LUAD:sample738,0.000313591,-0.000491511,-0.000314623
LUAD:sample739,0.000292038,-1.39E-05,-0.000608215
LUAD:sample740,0.000214078,-0.000509313,-0.000820542
LUAD:sample741,-0.000168549,0.000762187,-0.00081879
LUAD:sample742,0.000179838,0.000661644,-0.00032914
LUAD:sample743,0.000432682,-0.000242736,0.000489267
LUAD:sample744,0.000565657,-0.000833964,-0.000190603
LUSC:sample745,-0.000183699,-0.000504843,0.000366975
LUSC:sample746,-0.000380167,-0.000401634,0.000330263
LUAD:sample747,0.000199555,0.000240437,-0.000785452
LUSC:sample748,0.000571272,0.000379573,0.001398608
LUSC:sample749,-0.000539803,-0.000187062,0.000171348
LUSC:sample750,-0.000122433,-0.000624163,0.000290465
LUAD:sample751,-0.000193925,0.00052922,-0.001298159
LUAD:sample752,0.000274409,3.37E-05,-0.000606562
LUAD:sample753,0.000334939,-0.000188765,-0.000582932
LUSC:sample754,-0.000798156,0.000331191,0.000142077
LUSC:sample755,-0.000416435,-0.000478833,0.000310325
LUSC:sample756,-0.00014819,-0.000313975,0.000249997
LUAD:sample757,0.000249642,-0.000337046,-0.0012082
LUAD:sample758,-0.000108847,0.000535325,-0.001128112
LUSC:sample759,-0.000488393,-2.50E-05,-0.000155836
LUSC:sample760,-0.000527962,-0.00046433,0.000369393
LUAD:sample761,0.000273493,0.000170152,-0.000207531
LUAD:sample762,0.000270742,-0.00046156,-0.000412684
LUSC:sample763,0.000476774,0.000531921,0.001180201
LUSC:sample764,-0.000210292,-0.00013084,-0.000737128
LUAD:sample765,0.000482791,-0.000716652,0.000209608
LUAD:sample766,0.000139406,0.000645972,-0.000456087
LUAD:sample767,0.000372202,-0.000342819,-0.000482478
LUSC:sample768,-0.000284092,-0.00018939,0.000121147
LUAD:sample769,-9.45E-05,0.000544124,-0.000791191
LUAD:sample770,-3.54E-05,-0.000404235,-3.10E-05
LUAD:sample771,0.000447603,-0.000687306,-0.000414415
LUSC:sample772,-0.000143557,0.000555745,0.001012851
LUAD:sample773,0.000640752,8.78E-05,0.001376526
LUSC:sample774,-0.000312383,-0.000753532,0.000454599
LUAD:sample775,0.000314913,-0.000470601,-0.000827668
LUAD:sample776,0.000349912,-0.000126745,-0.000262091
LUSC:sample777,-0.000187562,-0.000462287,0.000253994
LUSC:sample778,-0.000619504,9.41E-05,0.000253737
LUSC:sample779,-0.000164334,-5.29E-05,7.48E-05
LUAD:sample780,0.000743208,-0.000441225,0.000940007
LUSC:sample781,-0.000269337,-0.00070833,0.000271721
LUAD:sample782,5.87E-05,0.000718703,-0.001195146
LUAD:sample783,0.00032159,-0.000520231,-0.000725931
LUSC:sample784,-0.000454482,5.87E-05,0.000204268
LUAD:sample785,0.000411486,0.000820964,0.001402111
LUSC:sample786,-0.000531674,2.96E-05,0.000481189
LUAD:sample787,0.000263355,-0.000693983,-0.000740677
LUAD:sample788,0.000108233,0.000241686,-0.000812084
LUSC:sample789,-0.000238888,-0.00021298,0.000554663
LUSC:sample790,-0.000263591,0.000157634,0.000239002
LUAD:sample791,4.02E-05,0.000359067,-0.000785324
LUSC:sample792,-0.000622161,-0.000318418,0.000260469
LUSC:sample793,-0.000363564,-0.000268213,-0.000314224
LUAD:sample794,0.000127277,0.000821597,-0.000619971
LUAD:sample795,0.00034354,-0.000490773,-0.000344402
LUSC:sample796,-0.000439683,-0.000394134,0.000259659
LUAD:sample797,-0.000237111,3.56E-05,-0.000950503
LUAD:sample798,0.000755844,-0.000992056,0.000580138
LUSC:sample799,-7.83E-05,0.000185051,0.000548049
LUAD:sample800,3.67E-05,0.000635349,-0.000813237
LUAD:sample801,-0.000215563,0.000310336,-0.000570867
LUAD:sample802,0.000406464,-0.000240008,-0.000815017
LUSC:sample803,-0.00044742,-6.37E-05,0.00032824
LUAD:sample804,0.00014362,0.000743083,-0.00051078
LUSC:sample805,-0.000361726,8.07E-05,0.000705275
LUAD:sample806,0.00020641,-0.000378445,-0.000594307
LUAD:sample807,-0.000144403,0.000180174,-0.001220886
LUAD:sample808,0.000665394,-2.74E-05,0.00119593
LUAD:sample809,0.000239803,-4.13E-05,-0.000840628
LUAD:sample810,7.33E-05,0.000251196,-0.001259348
LUSC:sample811,-0.000546197,-0.000396579,0.000462314
LUSC:sample812,-0.000323869,-3.98E-05,-0.000401192
LUAD:sample813,0.000364066,0.000458098,0.000522248
LUSC:sample814,-8.26E-06,-0.000191956,0.000545397
LUSC:sample815,-0.000287467,-0.000861695,0.000146722
LUSC:sample816,-0.000454156,0.00070656,-0.000288878
LUAD:sample817,0.000257971,-0.000346107,5.57E-05
LUAD:sample818,0.000494654,-0.000303159,-0.000195602
LUSC:sample819,-0.000364326,-0.000468705,0.000127698
LUAD:sample820,0.000533617,0.00059282,0.00108463
LUAD:sample821,-3.73E-06,0.000748808,-0.000636304
LUAD:sample822,0.000261018,-0.000431667,-0.000710842
LUSC:sample823,-0.000447908,-0.000324521,6.73E-05
LUSC:sample824,-6.07E-05,-0.000193691,-0.00076615
LUSC:sample825,-0.000338559,-9.46E-05,0.000582189
LUSC:sample826,-0.000333493,0.000131331,0.000572589
LUSC:sample827,-0.000578199,1.81E-05,0.00038172
LUAD:sample828,0.000295848,0.000140781,-0.000889103
LUAD:sample829,0.000241138,7.90E-05,-0.000100266
LUAD:sample830,0.000493366,0.000561393,0.001167274
LUSC:sample831,-0.000630371,2.05E-05,0.000335326
LUAD:sample832,0.000577186,0.000310711,0.001277335
LUAD:sample833,0.000108331,-0.000302201,-0.00083002
LUAD:sample834,-0.000112427,-0.000184197,-0.000698923
LUAD:sample835,-0.000169201,-0.000165909,-0.000599168
LUSC:sample836,-0.000339237,-0.000348354,0.000370826
LUAD:sample837,0.00070726,-0.00023165,0.001068309
LUSC:sample838,0.000392589,0.000872406,0.001376408
LUSC:sample839,-0.000281615,0.000265801,0.00108155
LUSC:sample840,-0.00039378,-3.55E-05,-9.55E-05
LUSC:sample841,-0.000592866,0.00037782,0.000248984
LUSC:sample842,-0.000248046,0.000434908,-0.000601671
LUAD:sample843,0.000677476,-6.97E-06,0.001471452
LUAD:sample844,0.000363564,4.19E-05,-0.000561118
LUSC:sample845,-6.62E-05,-0.000133879,0.000822203
LUSC:sample846,-0.000289996,-0.000369929,-0.000712726
LUSC:sample847,-0.000506821,-0.000129652,0.00013708
LUAD:sample848,0.000487572,4.64E-05,-0.000115469
LUAD:sample849,-0.000228657,0.00015722,0.000435228
LUSC:sample850,-0.00032167,0.000187273,0.001062406
LUAD:sample851,0.000572505,-0.000541861,-0.000336477
LUAD:sample852,0.000319958,0.000470877,-0.000142049
LUSC:sample853,-0.000313202,-1.23E-05,0.00055371
LUAD:sample854,0.000128806,0.000590778,-0.000964002
LUAD:sample855,0.000103655,-0.000330012,-0.000815443
LUSC:sample856,-0.000522147,-6.90E-05,-8.97E-05
LUAD:sample857,0.000261791,-0.000624797,-0.000422022
LUAD:sample858,0.000438145,0.000575396,0.001002326
LUAD:sample859,0.00026298,-0.000587782,-0.000427674
LUSC:sample860,-0.000199018,-0.000202954,8.01E-05
LUAD:sample861,0.000521867,-0.000647389,-0.000705064
LUSC:sample862,0.000221451,0.000130154,0.000350902
LUAD:sample863,0.000243287,-0.000132122,-0.000588254
LUSC:sample864,-0.000234481,-0.000928055,0.000349826
LUSC:sample865,-0.000195785,-0.000130435,-0.000382014
LUSC:sample866,-0.000513408,-9.87E-05,0.000309933
LUAD:sample867,1.51E-06,0.000533014,-0.001030496
LUSC:sample868,0.000528924,0.000295696,0.00149233
LUAD:sample869,0.000494315,-5.38E-05,0.000143377
LUAD:sample870,0.000506024,-3.37E-05,-5.57E-06
LUSC:sample871,-0.000497902,0.000678763,0.000520488
LUSC:sample872,0.000401671,0.000364043,0.001273214
LUSC:sample873,-0.000314576,-0.000665211,0.000232285
LUSC:sample874,-0.00028219,-0.000499856,0.000281129
LUSC:sample875,-0.000389398,0.000497023,0.000572945
LUAD:sample876,0.000187934,0.000683616,-0.000503135
LUAD:sample877,0.000342827,-0.000400629,-0.000946035
LUAD:sample878,0.000495024,1.60E-05,0.000165388
LUAD:sample879,0.000340537,-2.30E-05,-0.00033396
LUSC:sample880,-0.000264223,-0.000780233,0.000231547
LUSC:sample881,-0.000244216,-0.000548895,6.31E-05
LUSC:sample882,-0.000262757,-0.000513794,1.64E-05
LUAD:sample883,0.000152036,0.000404014,-0.000261625
LUSC:sample884,-0.000164391,4.56E-05,0.000839113
LUAD:sample885,0.000583769,-0.00089436,-0.000442984
LUAD:sample886,0.0001095,0.000220179,-0.000546305
LUSC:sample887,-0.000646337,-0.000176153,0.000130833
LUSC:sample888,-0.000351388,-0.000534095,0.000405762
LUAD:sample889,0.000282418,-6.00E-05,-0.000737907
LUSC:sample890,1.49E-05,-0.000337696,0.000391219
LUSC:sample891,-0.000596196,0.000465665,0.000450233
LUAD:sample892,0.000247826,-0.00043419,-0.000533172
LUSC:sample893,0.0006382,0.000161492,0.00129885
LUAD:sample894,0.000223554,-0.000111923,-0.000613858
LUSC:sample895,-0.000350619,-0.000426376,-9.32E-05
LUAD:sample896,0.000190089,0.000675278,-0.000915604
LUAD:sample897,0.000309469,0.000606869,-7.52E-05
LUAD:sample898,0.000137328,0.000508627,-0.000452906
LUAD:sample899,0.000521785,0.000658379,0.001377577
LUAD:sample900,0.000250481,-0.000125865,-0.000564554
LUSC:sample901,-0.000636177,5.96E-05,0.000260735
LUSC:sample902,-0.000378393,-0.000462006,0.000274223
LUSC:sample903,0.000194184,0.000339073,-4.84E-05
LUSC:sample904,-0.000930945,0.000173768,5.59E-05
LUAD:sample905,0.000256616,-0.00013826,-0.000644318
LUSC:sample906,-0.000307607,0.000312771,0.00082967
LUAD:sample907,0.000546977,-0.000857093,-0.000503828
LUAD:sample908,5.43E-05,0.000333206,-0.000286681
LUAD:sample909,0.00012897,0.000871986,-0.000563848
LUAD:sample910,-3.56E-05,0.00072509,-0.000383792
LUAD:sample911,0.000403529,-0.000302493,-0.00024545
LUSC:sample912,-0.000629559,0.000279221,0.000240682
LUAD:sample913,0.000353987,2.28E-05,-0.000208243
LUSC:sample914,-0.000710005,-0.000180866,0.000340192
LUSC:sample915,-0.000147766,-0.000103267,0.00055107
LUSC:sample916,-0.000674985,0.00034163,0.000500668
LUAD:sample917,0.000666335,-5.23E-05,0.001138596
LUAD:sample918,-0.000106117,-0.000294639,-0.001066133
LUSC:sample919,0.000282328,0.001085717,0.001434269
LUAD:sample920,0.000213241,0.000335884,-0.001238967
LUSC:sample921,0.000425049,0.00079265,0.001330609
LUSC:sample922,-0.000487773,-0.000320963,0.000418763
LUAD:sample923,0.000317277,0.000229585,-0.000216318
LUSC:sample924,-0.000110311,-9.80E-05,0.000605174
LUAD:sample925,0.00026588,0.000314588,-0.000197767
LUAD:sample926,0.000127457,0.000273934,-0.00070947
LUSC:sample927,-0.000333888,6.59E-06,0.000467207
LUAD:sample928,0.000298358,-6.88E-05,-0.000853307
LUAD:sample929,0.000485706,-0.00057278,-0.000408934
LUSC:sample930,-0.000273179,-0.000352003,-6.76E-05
LUSC:sample931,-1.63E-05,-0.001101258,0.000396821
LUAD:sample932,0.000461479,0.000474486,0.000970157
LUSC:sample933,0.000510218,0.000471534,0.001383316
LUAD:sample934,0.00039471,-0.000633145,-0.00043179
LUSC:sample935,0.000404051,0.000574393,0.001180585
LUAD:sample936,0.000256,-4.36E-05,-0.000683707
LUSC:sample937,-0.000460799,-0.00015896,0.000348833
LUAD:sample938,0.00040433,-5.48E-06,4.54E-05
LUAD:sample939,0.000281106,-7.16E-05,-0.00030776
LUSC:sample940,-0.000462609,4.79E-05,0.000491433
LUAD:sample941,0.000388039,-0.000194214,-0.000308866
LUSC:sample942,-0.000391885,8.98E-05,0.000542203
LUAD:sample943,-0.000318801,0.000502278,-0.001199185
LUSC:sample944,-0.000234212,-0.000645229,0.000426962
LUSC:sample945,-0.00041929,0.000117931,0.000386839
LUAD:sample946,0.000261777,-0.000382182,-0.00107308
LUSC:sample947,-0.000348969,-0.000393166,0.000762283
LUAD:sample948,0.000308401,0.000245029,-0.000306455
LUAD:sample949,0.000472093,8.65E-05,0.000490262
LUSC:sample950,-0.000121617,-0.000340253,0.000267866
LUSC:sample951,-0.000498483,-0.000174449,0.000488499
LUAD:sample952,0.000115696,0.000770279,-0.0006507
LUSC:sample953,-0.000218928,-0.000217412,0.00028676
LUAD:sample954,0.000423551,-0.000295091,5.61E-05
LUAD:sample955,0.000731412,-0.000394438,0.001022613
LUSC:sample956,-0.00040242,0.000504259,-0.000603091
LUAD:sample957,-9.98E-05,0.000776035,-0.001023747
LUSC:sample958,-0.000314863,0.000552417,-0.000158576
LUSC:sample959,-0.000271158,-0.000705929,-0.000270118
LUSC:sample960,-0.000354092,-0.000222865,5.19E-05
LUSC:sample961,-0.000496008,0.000192205,-0.000295056
LUAD:sample962,0.000536058,-4.58E-05,4.53E-05
LUAD:sample963,0.000115707,0.000301477,-0.000298549
LUAD:sample964,0.000135605,7.04E-05,-0.001230762
LUAD:sample965,0.000544085,6.46E-05,0.001092748
