"","PC1","PC2","PC3"
"LUAD_34",11.8044919830011,-8.62699935371942,24.2024724754154
"LUAD_35",-69.2320932114629,-60.1625081492102,-18.1030620648099
"LUAD_36",-71.1720567521061,-73.3202299971591,-21.8330323573123
"LUAD_37",-72.9784315718507,-70.9656751408853,-35.084375504941
"LUAD_38",-67.3316335326628,-64.2505120769058,-42.1259000572482
"LUAD_39",-76.4374298615908,-72.0973787791028,-33.5460512897351
"LUAD_4",-20.4273474484104,-19.2989613365617,13.654079907834
"LUAD_40",-68.290946087805,-69.415091948404,-17.2811155320625
"LUAD_41",-80.0808976332234,-64.1083084341204,-43.2013537955235
"LUAD_42",-19.4758175622873,-32.5411531534959,-5.95223319889137
"LUAD_43",-76.1402115366819,-65.8897833755277,-23.1986551789369
"LUAD_44",-54.239240555213,-58.3417448362911,7.38438392591109
"LUAD_45",0.841509790459713,-5.96611384551264,-5.29500681534268
"LUAD_46",-68.4076270050619,-64.8755227677408,-12.1752967464397
"LUAD_47",-64.9145707999813,-69.3003586428274,-1.91818226543848
"LUAD_48",-45.4616136469099,-38.9722052604373,7.90462707461689
"LUAD_49",-12.720267407169,-10.0916844430932,1.27314150490678
"LUAD_5",28.2995262783268,-28.7423673220368,94.0062363083915
"LUAD_50",-23.7267593560371,-38.5579133210607,71.2915790581917
"LUAD_51",-33.9413458536351,-34.762926835001,12.9793870083242
"LUAD_52",-45.415323702066,-74.1957980679966,44.1586571370215
"LUAD_53",8.67398702042748,-29.7378461392824,27.1278352669544
"LUAD_54",-66.9971298242063,-72.9916552542755,-14.6011996280074
"LUAD_55",24.4422402488221,6.48006316321189,-3.16629249426411
"LUAD_56",-13.7882328269865,-24.4358424438257,24.350942719575
"LUAD_57",1.76514691373101,-8.65258528439935,8.59557572185786
"LUAD_58",0.763071420810109,1.49752038291393,-9.60606553466841
"LUAD_59",11.386101791337,-18.1582363348069,65.7906056840641
"LUAD_6",20.7785222169328,-13.6847962291544,76.4238863461951
"LUAD_60",31.7378017196403,-6.92316169859635,109.527484144788
"LUAD_61",-24.7047056700786,-24.8442354573969,18.8359113662771
"LUAD_62",13.4513463247949,-14.8423295649547,59.3461502764175
"LUAD_63",-7.90453111095422,-24.6718015556944,22.9361928245319
"LUAD_64",-79.6055676220921,-68.103276186618,-39.2734195461196
"LUAD_65",13.8187990383064,-5.35896871229447,7.78561471403349
"LUAD_66",-17.4371845034422,-20.368760877268,8.23261573678547
"LUAD_67",-49.6313204683719,-35.1257046815999,-12.3620453357105
"LUAD_68",5.17397736883603,-17.0880688002348,44.2246307662858
"LUAD_69",-76.6155594752959,-71.1837656513045,-41.3903737336787
"LUAD_7",-26.5210055380013,-39.202098029232,63.4641069332922
"LUAD_70",-10.5073685737394,-19.6707584008892,22.3166766496056
"LUAD_71",31.5213592581416,-0.46662112398665,48.273240216414
"LUAD_72",-10.6361190017205,-38.8475824682307,85.9904467179012
"LUAD_73",-7.95692012128751,-13.5853697319512,40.5942142905416
"LUAD_74",21.968270717245,-12.8776740434519,51.1831461124045
"LUAD_75",-6.36498327724454,-23.0957178992992,61.882050416467
"LUAD_76",-15.5754154155963,-24.1436537033506,-13.4435774338706
"LUAD_77",-3.52141143249141,-41.7068097785658,71.502540550623
"LUAD_78",11.0000757407006,-8.19880981470059,12.3531934625474
"LUAD_79",11.2165140410914,-16.6736430459067,-8.10011281408503
"LUAD_8",-60.7132886416708,-61.0555528977474,-9.62810344286049
"LUAD_80",-78.1623382449928,-65.4862956630267,-40.0365454149924
"LUAD_81",-56.6143931994959,-61.0709815532546,3.82006683126173
"LUAD_82",26.7772795816891,1.16338081813777,17.1297561387046
"LUAD_83",-69.6959613495087,-68.9691006533127,-27.6244352716275
"LUAD_84",-6.79782759673493,-11.3184959244284,-28.448185193528
"LUAD_85",-13.0223207077753,-38.391873335289,59.9874288229147
"LUAD_86",-30.5836814979894,-24.2054130037345,7.00301638768358
"LUAD_87",-5.15833884749182,-18.5018707357178,58.4141023999682
"LUAD_88",-16.4788507993312,-33.2402081200286,48.5602785361603
"LUAD_89",-21.3915729926873,-19.8728725404952,23.6770407224146
"LUAD_9",-75.8478640890598,-63.4325192334354,-29.3087325453998
"LUAD_90",-38.3127833544348,-71.8889007895026,53.5656287559938
"LUAD_91",-11.3746994208427,-31.7104254420391,39.0657084221266
"LUAD_92",19.5120255633519,0.563741774395144,37.7156917268936
"LUAD_93",-37.6220317641676,-71.5238346009889,42.9155142952601
"LUAD_94",-14.1923948374169,-32.5576843535833,56.6346024771244
"LUAD_95",-56.0669798641654,-67.5155185369297,-5.32712741424035
"LUAD_96",28.8821232702921,-19.3019581606709,59.2536974577887
"LUAD_97",-17.2961554670966,-31.6593039856547,-1.48823723795967
"LUAD_98",-25.99283237107,-24.4073472143812,-29.4739207196482
"LUAD_99",-20.8004044797433,-26.005244283803,14.2995752656553
"LUSC_1",55.2383577755713,-0.978978445445315,1.17104923994904
"LUSC_10",-72.1284664930143,-62.9152228608635,-41.7118454951825
"LUSC_100",36.2777158808969,-3.10401209129915,35.1190118646545
"LUSC_101",44.9201987656106,-4.17322938789211,-3.50713468140159
"LUSC_102",69.093530394252,2.81265037121507,10.4026014352622
"LUSC_103",49.0905290725349,4.59924562997582,-30.0741078490883
"LUSC_104",66.0937556788341,12.5603537931704,-9.88951633175827
